Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Agelenidae	Tegenaria	racovitzai	Tegenaria racovitzai	urn:lsid:nmbe.ch:spidersp:021279	Simon	1907	0	Spain, France	-	Bolzern et al (2013)	no	Troglophile	Sheet	0	0	0	1	0	Wall	Fully	0	1	0	NA	NA	NA	NA	NA	8,920	NA	8,920	3,660	4,220	3,940	2,650	2,980	2,815	1,400	NA	NA	NA	NA	4,410	5,240	4,825	0,541	3,900	5,260	4,580	0,513	NA	NA	NA	0,280	NA	0,280	0,110	Present	0,170	0,150	0,160	0,527	0,110	0,220	1	0	0	1	1	0	0	0	0	0	0
Agelenidae	Tegenaria	silvestris	Tegenaria silvestris	urn:lsid:nmbe.ch:spidersp:021291	L. Koch	1872	0	Europe	-	Bolzern et al (2013)	no	Troglophile	Sheet	1	1	1	1	0	Wall	Fully	0	0	0	NA	NA	NA	NA	NA	8,350	NA	8,350	3,660	3,790	3,725	2,750	3,080	2,915	1,278	NA	NA	NA	NA	4,150	4,710	4,430	0,531	3,980	4,590	4,285	0,513	NA	NA	NA	0,320	NA	0,320	0,160	Present	0,190	0,180	0,180	0,555	0,070	0,090	1	0	0	1	1	0	0	0	0	0	1
Agelenidae	Tegenaria	taurica	Tegenaria taurica	urn:lsid:nmbe.ch:spidersp:021295	Charitonov	1947	0	Ukraine, Georgia	-	Esyunin & Farzalieva (2002), 	no	Troglophile	Sheet	0	0	0	1	0	Wall	Fully	0	0	0	NA	NA	NA	NA	14,100	10,200	0,723	12,150	6,600	4,900	5,750	4,800	NA	4,800	1,198	NA	NA	NA	NA	9,600	NA	9,600	0,790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	1	1	0	0	0	0	0	0
Amaurobiidae	Amaurobius	cerberus	Amaurobius cerberus	urn:lsid:nmbe.ch:spidersp:022594	Fage	1931	0	Spain	-	Fage (1931)	no	Troglophile	Sheet	0	1	0	1	0	Wall	Fully	0	0	1	NA	NA	NA	NA	NA	11,000	NA	11,000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	1	1	0	0	0	0	0	1
Amaurobiidae	Amaurobius	drenskii	Amaurobius drenskii	urn:lsid:nmbe.ch:spidersp:022602	Kratochvi­l	1934	0	Bosnia and Herzegovina	-	Kratochvil (1934)	no	Troglophile	Sheet	1	0	0	1	0	Wall	Fully	0	0	0	NA	NA	NA	NA	6,900	6,900	1,000	6,900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,300	NA	2,300	0,333	2,000	NA	2,000	0,290	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	1	1	0	0	0	0	0	1
Amaurobiidae	Amaurobius	ferox	Amaurobius ferox	urn:lsid:nmbe.ch:spidersp:022605	Walckenaer	1830	1	Europe, Turkey. Introduced to Canada, USA, Mexico	-	Leech (1972); Blackwell (1859)	no	Troglophile	Sheet	0	1	1	1	0	Wall	Fully	0	0	1	8,500	14,500	8,000	12,500	11,500	10,250	0,891	10,875	6,400	NA	6,400	4,300	NA	4,300	1,488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	1	1	0	0	0	0	0	1
Anapidae	Comaroma	simonii	Comaroma simonii	urn:lsid:nmbe.ch:spidersp:009099	Bertaku	1889	0	Europe	-	Kropf (2004)	no	Troglophile	Orb	0	1	1	1	0	Soil	Depigmented	0	1	1	NA	NA	NA	NA	1,900	1,600	0,842	1,750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	1	0	0	0	0
Anapidae	Zangherella	apuliae	Zangherella apuliae	urn:lsid:nmbe.ch:spidersp:009178	Caporiacco	1949	1	Italy, Greece, Turkey	-	Kaya et al, (2020)	no	Troglophile	Orb	1	1	1	1	0	Soil	Fully	0	0	0	NA	NA	NA	NA	1,000	1,450	1,450	1,225	0,500	0,560	0,530	0,420	0,470	1,840	0,288	NA	NA	NA	NA	0,560	0,610	0,585	0,478	0,430	0,590	0,510	0,416	NA	NA	NA	NA	NA	NA	0,031	Present	NA	0,500	0,031	NA	NA	NA	1	0	0	0	0	0	1	0	0	0	0
Anapidae	Zangherella	relicta	Zangherella relicta	urn:lsid:nmbe.ch:spidersp:009179	Kratochvi­l	1935	1	Montenegro, Bulgaria	-	Kratochvíl (1935)	no	Troglophile	Orb	0	1	1	1	0	Soil	Fully	0	0	0	NA	NA	NA	NA	1,400	1,210	0,864	1,305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,490	0,540	0,515	0,395	0,400	0,440	0,420	0,322	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	1	0	0	0	0
Cybaeidae	Cybaeus	vignai	Cybaeus vignai	urn:lsid:nmbe.ch:spidersp:021425	Brignoli	1977	0	France, Italy	-	Brignoli (1977); Isaia and Chiarle (2015)	no	Troglophile	Sheet	1	1	1	1	0	Soil	Fully	0	0	0	NA	NA	NA	NA	5,370	4,860	0,905	5,115	2,750	2,630	2,690	1,950	1,740	1,845	1,458	NA	NA	NA	NA	2,120	2,310	2,215	0,433	1,870	2,210	2,040	0,399	NA	NA	NA	NA	NA	NA	0,058	Present	0,072	0,063	0,063	NA	0,036	0,120	1	0	0	0	1	0	0	0	1	0	1
Dysderidae	Dysdera	bicornis	Dysdera bicornis	urn:lsid:nmbe.ch:spidersp:004372	Fage	1931	0	Spain	-	Fage, L. (1931). Araneae, 5e série, précédée d'un essai sur l'évolution souterraine et son déterminisme. In: Biospeologica, LV. Archives de Zoologie Expérimentale et Générale 71: 91-291.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522.	no	Troglophile	Specialist	1	1	0	0	0	NA	Partly	0	0	1	NA	12	NA	12	12	12	1,000	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	1	0
Dysderidae	Dysdera	espanoli	Dysdera espanoli	urn:lsid:nmbe.ch:spidersp:004418	Ribera & Ferrandez	1986	0	Spain	-	Ribera, C. & Ferrández, M. Á. (1986). Tres nuevas especies de disdéridos (Arachnida, Araneae) cavernícolas de la península Ibérica. Publicaciones del Departamento de Zoología, Universidad de Barcelona 12: 51-58; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522.	no	Troglobiont	Specialist	1	0	0	0	0	NA	Partly	0	1	1	NA	NA	NA	10,1	NA	10,1	NA	10	NA	4,8	4,8	NA	3,8	3,8	1,263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	1	0
Dysderidae	Dysdera	pavani 	Dysdera pavani 	urn:lsid:nmbe.ch:spidersp:004515	Caporiacco	1941	0	Italy	-	Caporiacco, L. di (1941a). Aracnidi cavernicoli bresciani. Le Grotte d'Italia, Trieste (2) 4: 82-90.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522.	no	Troglophile	Ground	0	1	1	0	0	Soil	Fully	0	0	0	NA	5,5	NA	5,44	5,5	5,44	0,989	5,47	2,45	2,44	2,445	2	2,1	2,05	1,193	NA	NA	NA	NA	1,77	2	1,885	0,345	1,15	1	1,075	0,197	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	1	1
Dysderidae	Dysdera	valentina	Dysdera valentina	urn:lsid:nmbe.ch:spidersp:039333	Ribera	2004	0	Spain	-	Ribera, C. (2004). Dysdera valentina (Araneae, Dysderidae), una nueva especie de la provincia de Valencia, con algunas adiciones a la fauna cavernícola ibérica. Revista Ibérica de Aracnología 9: 211-215.	no	Troglophile	Specialist	1	1	0	0	0	NA	Depigmented	0	0	0	NA	NA	NA	8,28	NA	8,28	NA	8	NA	3,87	3,87	NA	2,97	2,97	1,303	NA	NA	NA	NA	NA	3,15	3,15	0,394	NA	2,61	2,61	0,326	NA	1,17	1,17	NA	NA	NA	0,000	Absent_Ontology	0,18	0,14	0,14	NA	NA	0,02	0	0	1	0	0	0	0	0	1	1	0
Dysderidae	Dysdera	vivesi	Dysdera vivesi	urn:lsid:nmbe.ch:spidersp:004572	Ribera & Ferrandez	1986	0	Spain	-	Ribera, C. & Ferrández, M. Á. (1986). Tres nuevas especies de disdéridos (Arachnida, Araneae) cavernícolas de la península Ibérica. Publicaciones del Departamento de Zoología, Universidad de Barcelona 12: 51-58; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522.	no	Troglobiont	Specialist	1	0	0	0	0	NA	Depigmented	0	1	1	NA	NA	NA	16,7	NA	16,7	NA	17	NA	6,5	6,5	NA	5,2	5,2	1,250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	1	0
Dysderidae	Dysderocrates	gasparoi	Dysderocrates gasparoi	urn:lsid:nmbe.ch:spidersp:004584	Deeleman-Reinhold	1988	0	Greece (Corfu)	-	Deeleman-Reinhold, C. L. & Deeleman, P. R. (1988). Revision des Dysderinae (Araneae, Dysderidae), les espèces mediterranéennes occidentales exceptées. Tijdschrift voor Entomologie 131: 141-269.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522. 	no	Troglophile	Ground	1	1	0	0	0	Soil	Fully	0	0	0	NA	NA	NA	14,2	NA	14,2	NA	14,2	NA	5,8	5,8	NA	4,7	4,7	1,234	NA	NA	NA	NA	NA	6,5	6,5	0,458	NA	5,4	5,4	0,380	NA	2	2	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Dysderocrates	marani	Dysderocrates marani	urn:lsid:nmbe.ch:spidersp:004585	Kratochvi­l	1937	1	Greece (Crete)	-	Kratochvíl, J. (1937). Un Harpactocrates nouveau de Crête (Araneae-Dysderidae). Festschrift Embrik Strand 2: 560-562.; Deeleman-Reinhold, C. L. & Deeleman, P. R. (1988). Revision des Dysderinae (Araneae, Dysderidae), les espèces mediterranéennes occidentales exceptées. Tijdschrift voor Entomologie 131: 141-269.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522. 	no	Troglophile	Ground	1	1	1	1	0	Soil	Fully	0	0	0	NA	15	18	18,5	15	18,25	1,217	16,5	7,3	8,6	7,95	5,3	6,2	5,75	1,383	NA	NA	NA	NA	7,2	9,1	8,15	0,494	6,5	7,8	7,15	0,433	2,4	2,6	2,5	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	1
Dysderidae	Dysderocrates	regina	Dysderocrates regina	urn:lsid:nmbe.ch:spidersp:004586	Deeleman-Reinhold	1988	0	Turkey	-	Deeleman-Reinhold, C. L. & Deeleman, P. R. (1988). Revision des Dysderinae (Araneae, Dysderidae), les espèces mediterranéennes occidentales exceptées. Tijdschrift voor Entomologie 131: 141-269.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522. 	no	Troglophile	Ground	1	1	1	0	0	Soil	Fully	0	0	0	NA	25	NA	NA	25	NA	NA	25	9,1	NA	9,1	7,1	NA	7,1	1,282	NA	NA	NA	NA	11	NA	11	0,440	9,2	NA	9,2	0,368	2,5	NA	2,5	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Dysderocrates	storkani	Dysderocrates storkani	urn:lsid:nmbe.ch:spidersp:004588	Kratochvi­l	1935	1	Croatia, Serbia, Montenegro, Albania, North Macedonia	-	Kratochvíl, J. (1935b). Araignées nouvelles ou non encore signalées en Yougoslavie. Première partie. Folia Zoologica et Hydrobiologica, Rigā 8: 10-25.; Deeleman-Reinhold, C. L. & Deeleman, P. R. (1988). Revision des Dysderinae (Araneae, Dysderidae), les espèces mediterranéennes occidentales exceptées. Tijdschrift voor Entomologie 131: 141-269.; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522. 	no	Troglophile	Ground	0	1	1	1	0	Soil	Fully	0	0	0	15	16	10,9	13	15,5	11,95	0,771	11,5	4,9	5,45	5,175	3,6	4,2	3,9	1,327	NA	NA	NA	NA	4,1	5	4,55	0,396	3,45	4,1	3,775	0,328	1,3	1,4	1,35	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	boudewijni	Folkia boudewijni	urn:lsid:nmbe.ch:spidersp:004589	Deeleman-Reinhold	1993	0	Croatia	-	Deeleman-Reinhold, C. L. (1993). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique, 10(6), 105–135.	yes	Troglobiont	Ground	1	0	0	0	0	NA	Depigmented	1	0	0	NA	NA	5,6	5,6	NA	5,6	NA	5,6	NA	3	3	NA	1,9	1,9	1,579	NA	NA	NA	NA	NA	3,4	3,4	0,607	NA	2,8	2,8	0,500	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	haasi	Folkia haasi	urn:lsid:nmbe.ch:spidersp:004590	Reimoser	1929	1	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR3223 & 3234 males & AR6396 & ROC47 females	Reimoser, E. (1929b). Eine neue Höhlenspinne aus Dalmatien. Senckenbergiana 11: 235-237.; Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.; Deeleman-Reinhold, C. L. (1993a). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique 10(6): 105-135	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	9,6	10,96	8,1	8,1	9,6	8,1	0,844	8,85	4,9	4,1	4,5	3,9	3,4	3,65	1,233	NA	NA	NA	NA	5,25	5,2	5,225	0,590	4,2	4,8	4,5	0,508	1,07	1,12	1,095	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	inermis	Folkia inermis	urn:lsid:nmbe.ch:spidersp:004591	Absolon & Kratochvi­l	1933	1	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR3228 & 139 males & 64 & 2482 females	Deeleman-Reinhold, C. L. (1993). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique, 10(6), 105–135.; Kratochvíl, J. (1970). Cavernicole Dysderae. Přírodovědné práce ústavů Československé Akademie Věd v Brně (N.S.) 4: 1-62.	no	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	9,5	9,9	4,3	8,6	9,7	6,45	0,665	8,075	4,7	3	3,85	5,5	2,7	4,1	0,939	NA	NA	NA	NA	5	3,7	4,35	0,539	4	3,2	3,6	0,446	0,94	0,95	0,945	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	lugens	Folkia lugens	urn:lsid:nmbe.ch:spidersp:004592	Brignoli	1974	0	Greece	-	Brignoli P M (1974b) Ragni di Grecia VI. Specie nuove o interessanti delle isole Ionie e della Morea (Araneae). Revue Suisse de Zoologie 81: 155-175 pdf	yes	Troglophile	Ground	0	0	1	1	0	NA	Depigmented	0	1	0	NA	2,65	NA	NA	2,65	NA	NA	2,65	0,95	NA	0,95	0,67	NA	0,67	1,418	NA	NA	NA	NA	0,75	NA	0,75	0,283	0,65	NA	0,65	0,245	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	1
Dysderidae	Folkia	mrazeki	Folkia mrazeki	urn:lsid:nmbe.ch:spidersp:004593	Nosek	1904	1	Montenegro	Croatian Biospeleological Society collection: measured samples CBSS AR5403 & 5367 maled & 6017 female	Nosek, A. (1904). Pavoukoviti clenovci Cerné Hory. (Arachnoidea montenigrina). Sitzungsberichte der Königlichen Böhmischen Gesellschaft der Wissenschaften, Mathematisch-naturwissenschaftliche Klasse 1903(46): 1-4; Deeleman-Reinhold, C. L. (1993). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique, 10(6), 105–135.	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	0	8,553	9,8	8,655	9,89	9,1765	9,2725	1,010	9,2245	4,9	4,5	4,7	4,01	3,95	3,98	1,181	NA	NA	NA	NA	5,7	6,4	6,05	0,656	4,2	5,3	4,75	0,515	1,033	1,1	1,1	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	pauciaculeata	Folkia pauciaculeata	urn:lsid:nmbe.ch:spidersp:004594	Fage	1943	1	Bosnia and Herzegovina	Croatian Biospeleological Society collection: measured sample CBSS AR1754 female	Fage, L. (1943). Description d'une leptonète de Corse suivie de remarques sur les araignées cavernicoles du genre Stalita. Bulletin du Muséum National d'Histoire Naturelle de Paris (2) 15: 171-174.	yes	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	1	0	1	NA	12,68	NA	NA	12,68	NA	NA	12,68	5,67	4,5	4,5	4,01	NA	4,01	1,122	NA	NA	NA	NA	5,88	NA	NA	NA	5,4	NA	5,4	0,426	1,28	NA	1,28	NA	NA	NA	0,000	Absent_Ontology	0,000	0,000	0,000	0,000	0,000	0,000	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Folkia	subcupressa	Folkia subcupressa	urn:lsid:nmbe.ch:spidersp:004595	Deeleman-Reinhold	1993	0	Croatia	Croatian Biospeleological Society collection: measured samples CBSS AR5828 3 females; 5846 male	Deeleman-Reinhold, C. L. (1993). The genus Rhode and the harpacteine genera Stalagtia, Folkia, Minotauria, and Kaemis (Araneae, Dysderidae) of Yugoslavia and Crete, with remarks on the genus Harpactea. Revue Arachnologique, 10(6), 105–135.	no	Troglophile	Ground	0	0	1	1	0	Soil	Fully	1	0	0	2,23	2,45	1,95	1,95	2,34	1,95	0,833	2,145	1,05	0,95	1	0,8	0,7	0,75	1,333	NA	NA	NA	NA	0,76	NA	0,76	0,354	0,66	NA	0,66	0,308	0,23	0,215	0,2225	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	agnolettii	Harpactea agnolettii	urn:lsid:nmbe.ch:spidersp:004601	Brignoli	1978	0	Turkey	-	Brignoli, P. M. (1978n). Ragni di Turchia IV. Leptonetidae, Dysderidae ed Agelenidae nuovi o interessanti di grotte della Turchia meridionale (Araneae). Quaderni di Speleologia, Circolo Speleologico Romano 3: 37-54; Le Peru, B. (2011). The spiders of Europe, a synthesis of data: Volume 1 Atypidae to Theridiidae. Mémoires de la Société Linnéenne de Lyon 2: 1-522. 	no	Troglophile	Ground	1	1	0	1	0	NA	Fully	0	1	0	NA	5,3	NA	NA	5,3	5,3	1,000	5,3	2,05	NA	2,05	1,62	NA	1,62	1,265	NA	NA	NA	NA	1,5	NA	1,5	0,283	1,27	NA	1,27	0,240	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	blasi	Harpactea blasi	urn:lsid:nmbe.ch:spidersp:004616	Ribera & Ferrandez	1986	0	Spain	-	Ribera, C. & Ferrández, M. Á. (1986). Tres nuevas especies de disdéridos (Arachnida, Araneae) cavernícolas de la península Ibérica. Publicaciones del Departamento de Zoología, Universidad de Barcelona 12: 51-58.	no	Troglophile	Ground	1	1	0	0	0	NA	Fully	0	0	1	NA	3,4	NA	3,9	3,4	3,9	1,147	7	1,6	1,6	1,6	1,1	1,2	1,15	1,391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	catholica	Harpactea catholica	urn:lsid:nmbe.ch:spidersp:004621	Brignoli	1984	1	Greece (Crete)	-	Brignoli, P. M. (1984b). Ragni di Grecia XII. Nuovi dati su varie famiglie (Araneae). Revue Suisse de Zoologie 91(2): 281-321.; Chatzaki, M. & Arnedo, M. A. (2006). Taxonomic revision of the epigean representatives of the spider subfamily Harpacteinae (Araneae: Dysderidae) on the island of Crete. Zootaxa 1169: 1-32.	no	Troglophile	Ground	1	1	0	1	0	NA	Fully	0	0	0	3,47	8,25	NA	2,75	5,86	2,75	0,469	8,2	2,72	2,6	2,66	2,95	2	2,475	1,075	NA	NA	NA	NA	2,4	2,4	2,4	0,293	2,1	2,1	2,1	0,256	0,72	0,625	0,6725	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	complicata	Harpactea complicata	urn:lsid:nmbe.ch:spidersp:043832	Deltshev	2011	0	Serbia	-	Deltshev, C. & Ćurčić, B. P. M. (2011). A new spider species Harpactea complicata Deltshev sp. nov. from caves of Serbia (Araneae: Dysderidae). Zootaxa 2782: 34-38. 	no	Troglophile	Ground	1	1	0	0	0	NA	Fully	0	0	0	NA	3,96	NA	5,25	3,96	5,25	1,326	4,605	1,62	3	2,31	1,01	2,25	1,63	1,417	NA	NA	NA	NA	3	2,85	2,925	0,635	2,32	2,4	2,36	0,512	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	corinthia	Harpactea corinthia	urn:lsid:nmbe.ch:spidersp:004628	Brignoli	1984	0	Greece	-	Brignoli, P. M. (1984b). Ragni di Grecia XII. Nuovi dati su varie famiglie (Araneae). Revue Suisse de Zoologie 91(2): 281-321.	no	Troglophile	Ground	1	1	0	0	0	NA	Fully	0	0	0	NA	NA	NA	5,83	NA	5,83	NA	5,8	NA	2,45	2,45	NA	1,8	1,8	1,361	NA	NA	NA	NA	NA	2,12	2,12	0,366	NA	1,8	1,8	0,310	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	damini	Harpactea damini	urn:lsid:nmbe.ch:spidersp:052302	Pavlek & Arnedo	2020	0	Croatia	-	Platania, L., Pavlek, M., & Arnedo, M. (2020). Testing the monophyly of the ground-dweller spider genus Harpactea Bristowe, 1939 (Araneae, Dysderidae) with the description of three new species. Systematics and Biodiversity, 18(7), 688–707. 	no	Troglophile	Ground	0	1	0	0	0	Soil + Wall	Depigmented	0	0	0	5,56	8	6,01	7,39	6,78	6,7	0,988	6,5	2,9	3,1	3	2,1	2,34	2,22	1,351	NA	NA	NA	NA	2,67	3,2	2,935	0,452	2,63	3,01	NA	NA	0,7	0,62	0,66	0,1	0,09	0,095	0,000	Absent_Ontology	0,135	0,095	0,1	1,158	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	digiovannii	Harpactea digiovannii	urn:lsid:nmbe.ch:spidersp:045797	Gasparo	2014	0	Greece	the cave where it's collected is a small cave	"Gasparo, F. (2014a). Descrizione di una nuova Harpactea Bristowe, 1939 delle Isole Cicladi (Araneae, Dysderidae). Atti e Memorie, Commissione Grotte ""Eugenio Boegan"" 44: 115-123. "	no	Troglophile	Ground	1	1	0	0	0	NA	Fully	0	0	0	NA	11	NA	NA	11	NA	NA	11	4,44	NA	4,44	3,39	NA	3,39	1,310	NA	NA	NA	NA	4,34	NA	4,34	0,395	3,74	NA	3,74	0,340	1	NA	1	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Dysderidae	Harpactea	dobati	Harpactea dobati	urn:lsid:nmbe.ch:spidersp:004635	Alicata	1974	0	Turkey	-	Alicata, P. (1974c). Su una nuova specie di Harpactea (Araneae, Dysderidae) della Turchia. Animalia 1: 69-72.	no	Troglophile	Ground	1	1	0	0	0	Soil	Fully	0	0	1	NA	NA	NA	NA	NA	NA	NA	4	1,77	1,9	1,835	1,35	1,5	1,425	1,288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Ontology	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
